age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,30,United-States,<=50K
47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Government,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,37,United-States,<=50K
49,Government,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Government,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,Europe,<=50K
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
27,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Spouse,White,Female,0,0,37,Europe,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Other-service,Spouse,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
23,Private,7th-8th,4,Never-married,Craft-repair,Other-relative,White,Male,0,0,36,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,2580,0,40,United-States,<=50K
49,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,Canada,<=50K
25,Self-employed,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
90,Private,Bachelors,13,Widowed,Farming-fishing,Other-relative,White,Female,991,0,10,United-States,<=50K
27,Government,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,80,United-States,>50K
21,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
74,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
41,Private,9th,5,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
50,Government,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
60,Private,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,United-States,<=50K
35,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2205,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
42,Government,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
27,Private,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Government,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,<=50K
54,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,<=50K
36,Government,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,>50K
58,Self-employed,Some-college,10,Married-civ-spouse,Transport-moving,Spouse,White,Female,0,0,40,United-States,>50K
40,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Latin America,<=50K
48,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
70,Self-employed,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Black,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,41,Asia,<=50K
49,Self-employed,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,5013,0,50,United-States,<=50K
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
57,Private,HS-grad,9,Married-civ-spouse,Other-service,Spouse,Black,Male,0,0,48,Europe,<=50K
40,Private,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,Europe,<=50K
43,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,<=50K
21,Self-employed,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
43,Private,1st-4th,2,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
47,Private,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K
56,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
40,Government,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,40,United-States,>50K
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
37,Self-employed,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
42,Self-employed,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States,>50K
49,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
17,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
19,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,8,Asia,<=50K
46,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
43,Government,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,32,United-States,<=50K
38,Private,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
54,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,36,United-States,>50K
57,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,Other,Male,0,0,5,Latin America,<=50K
51,Self-employed,Assoc-acdm,12,Separated,Sales,Not-in-family,Black,Male,0,0,30,United-States,<=50K
45,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,Black,Male,0,0,10,United-States,>50K
56,Government,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Government,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
57,Self-employed,7th-8th,4,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Other-service,Spouse,Asian-Pac-Islander,Female,7688,0,50,Asia,>50K
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Government,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
60,Self-employed,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,<=50K
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
72,Private,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
56,Government,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,>50K
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
31,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
29,Self-employed,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1740,70,United-States,<=50K
35,Private,11th,7,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
46,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
46,Government,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
63,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
47,Government,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
52,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
31,Private,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
53,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
37,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,50,United-States,>50K
36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,44,United-States,<=50K
36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,40,United-States,>50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
55,Private,10th,6,Married-civ-spouse,Other-service,Spouse,Black,Male,2580,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,50,United-States,>50K
32,Self-employed,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,1887,40,United-States,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Latin America,<=50K
19,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Spouse,Black,Male,0,0,40,United-States,>50K
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
55,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,45,United-States,<=50K
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Spouse,Black,Female,0,0,35,United-States,<=50K
23,Government,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,6,United-States,<=50K
37,Self-employed,Bachelors,13,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
37,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
51,Private,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,60,United-States,<=50K
43,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
30,Private,Bachelors,13,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,60,United-States,>50K
56,Private,12th,8,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,Europe,<=50K
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,40,Latin America,<=50K
38,Self-employed,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
42,Private,HS-grad,9,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,1974,40,United-States,<=50K
65,Private,Some-college,10,Widowed,Sales,Other-relative,White,Female,0,0,45,United-States,<=50K
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,55,United-States,>50K
36,Government,Bachelors,13,Married-civ-spouse,Protective-serv,Spouse,White,Male,7298,0,55,United-States,>50K
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
25,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Other,Male,0,0,40,United-States,<=50K
39,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
62,Government,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
44,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,Latin America,<=50K
46,Private,Some-college,10,Married-civ-spouse,Tech-support,Spouse,White,Male,5178,0,40,United-States,>50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,Black,Male,15024,0,50,United-States,>50K
51,Private,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Government,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
18,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
40,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Black,Female,0,0,30,United-States,<=50K
36,Self-employed,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,>50K
30,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Self-employed,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1902,55,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,53,United-States,<=50K
27,Self-employed,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,65,United-States,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,4064,0,40,United-States,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,Black,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
45,Self-employed,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,>50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
75,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Spouse,Black,Male,1409,0,5,United-States,<=50K
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,36,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,45,United-States,<=50K
47,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,2415,50,United-States,>50K
44,Private,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
56,Private,9th,5,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,<=50K
