,Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
223,16503,48,Private,118831,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,40,Latin America,<=50K
224,16504,27,Private,148069,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
225,16505,28,Private,221215,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Latin America,<=50K
226,16506,25,Private,253267,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,Black,Male,0,1902,36,United-States,>50K
227,16507,59,Private,424468,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
228,16508,21,Private,107452,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
229,16509,29,Private,247151,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
230,16510,57,Private,194850,Some-college,10,Married-civ-spouse,Other-service,Spouse,Other,Male,0,0,40,Latin America,<=50K
231,16511,21,Private,107882,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,<=50K
232,16512,33,Private,240979,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
233,16513,42,Government,228320,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
234,16514,31,Private,223212,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,Latin America,<=50K
235,16515,37,Private,164898,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,52,United-States,<=50K
236,16516,38,Private,32528,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
237,16517,31,Private,145139,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
238,16518,51,Self-employed,145409,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,15024,0,50,United-States,>50K
239,16519,59,Private,99131,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,<=50K
240,16520,22,Private,399087,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Latin America,<=50K
241,16521,47,Private,217750,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,35,United-States,<=50K
242,16522,32,Private,151053,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
243,16523,28,Private,204516,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
244,16524,53,Private,185846,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
245,16525,27,Private,240172,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
246,16526,40,Private,109762,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
247,16527,58,Private,164857,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K
248,16528,33,Private,217235,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,20,United-States,<=50K
249,16529,45,Private,103538,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
250,16530,41,Private,197919,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,0,60,United-States,<=50K
251,16531,46,Private,192779,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
252,16532,40,Private,309311,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
253,16533,48,Private,229846,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
254,16534,69,Self-employed,58213,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,20051,0,45,United-States,>50K
255,16535,35,Self-employed,89622,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,>50K
256,16536,25,Private,419658,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,<=50K
257,16537,23,Private,82777,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,30,United-States,<=50K
258,16538,47,Private,22900,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
259,16539,32,Government,286101,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,37,United-States,<=50K
260,16540,49,Government,155372,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
261,16541,33,Government,339388,Assoc-acdm,12,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
262,16542,27,Private,209205,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
263,16543,42,Private,269028,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,Europe,<=50K
264,16544,27,Private,96219,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
265,16545,27,Private,109611,9th,5,Married-civ-spouse,Machine-op-inspct,Spouse,White,Female,0,0,37,Europe,<=50K
266,16546,30,Private,285295,Bachelors,13,Married-civ-spouse,Other-service,Spouse,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
267,16547,23,Private,238917,7th-8th,4,Never-married,Craft-repair,Other-relative,White,Male,0,0,36,United-States,<=50K
268,16548,28,Private,212091,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,2580,0,40,United-States,<=50K
269,16549,49,Private,94638,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
270,16550,22,Private,85389,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
271,16551,20,Private,250630,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
272,16552,23,Private,185452,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,Canada,<=50K
273,16553,25,Self-employed,176756,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
274,16554,90,Private,256514,Bachelors,13,Widowed,Farming-fishing,Other-relative,White,Female,991,0,10,United-States,<=50K
275,16555,27,Government,137629,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,80,United-States,>50K
276,16556,21,Private,203055,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
277,16557,35,Private,45937,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
278,16558,74,Private,256674,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
279,16559,41,Private,172307,9th,5,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
280,16560,50,Government,251585,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
281,16561,60,Private,54800,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,United-States,<=50K
282,16562,35,Private,108293,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2205,40,United-States,<=50K
283,16563,18,Private,210311,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
284,16564,25,Private,192149,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
285,16565,42,Government,70655,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
286,16566,38,Private,357173,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
287,16567,27,Private,38599,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
288,16568,36,Government,103886,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
289,16569,36,Private,28572,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,<=50K
290,16570,54,Private,177927,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,<=50K
291,16571,36,Government,224947,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
292,16572,28,Private,173611,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
293,16573,27,Private,58654,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
294,16574,24,Private,235071,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,50,United-States,>50K
295,16575,58,Self-employed,186791,Some-college,10,Married-civ-spouse,Transport-moving,Spouse,White,Female,0,0,40,United-States,>50K
296,16576,40,Private,205987,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Latin America,<=50K
297,16577,48,Private,316101,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
298,16578,45,Private,37987,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
299,16579,70,Self-employed,205860,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Black,Male,0,0,40,United-States,<=50K
300,16580,33,Private,163003,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,41,Asia,<=50K
301,16581,49,Self-employed,189123,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,5013,0,50,United-States,<=50K
302,16582,59,Private,81973,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
303,16583,57,Private,108426,HS-grad,9,Married-civ-spouse,Other-service,Spouse,Black,Male,0,0,48,Europe,<=50K
304,16584,40,Private,182217,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Female,0,0,40,Europe,<=50K
305,16585,43,Private,188696,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
306,16586,35,Private,82552,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,<=50K
307,16587,21,Self-employed,236769,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
308,16588,34,Private,188096,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
309,16589,43,Private,188291,1st-4th,2,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
310,16590,37,Private,340614,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
311,16591,47,Private,161676,11th,7,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
312,16592,51,Private,357949,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K
313,16593,56,Private,143266,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
314,16594,49,Private,277434,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,50,United-States,<=50K
315,16595,40,Government,330174,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,7688,0,40,United-States,>50K
316,16596,20,Private,183594,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
317,16597,27,Private,376150,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
318,16598,37,Self-employed,203828,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
319,16599,42,Self-employed,78765,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States,>50K
320,16600,49,Private,411273,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
321,16601,17,Private,146329,12th,8,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
322,16602,19,Private,112269,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
323,16603,33,Private,34975,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
324,16604,23,Private,118693,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
325,16605,47,Private,606752,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
326,16606,20,Private,116666,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,8,Asia,<=50K
327,16607,46,Private,208067,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
328,16608,43,Government,47818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
329,16609,21,Private,190805,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,32,United-States,<=50K
330,16610,38,Private,190759,11th,7,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
331,16611,54,Self-employed,206862,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,36,United-States,>50K
332,16612,57,Private,137658,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,Other,Male,0,0,5,Latin America,<=50K
333,16613,51,Self-employed,240236,Assoc-acdm,12,Separated,Sales,Not-in-family,Black,Male,0,0,30,United-States,<=50K
334,16614,45,Government,153312,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,Black,Male,0,0,10,United-States,>50K
335,16615,56,Government,155657,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
336,16616,23,Government,254127,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,0,50,United-States,<=50K
337,16617,29,Private,134890,Bachelors,13,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
338,16618,57,Self-employed,275943,7th-8th,4,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
339,16619,34,Private,122612,Bachelors,13,Married-civ-spouse,Other-service,Spouse,Asian-Pac-Islander,Female,7688,0,50,Asia,>50K
340,16620,26,Private,463194,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
341,16621,39,Private,235259,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
342,16622,38,Government,47707,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
343,16623,60,Self-employed,89884,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,50,United-States,<=50K
344,16624,17,Private,146268,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
345,16625,72,Private,271352,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
346,16626,56,Government,198277,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
347,16627,48,Private,212120,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,>50K
348,16628,25,Private,212304,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
349,16629,38,Private,206535,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
350,16630,31,Private,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
351,16631,29,Self-employed,168221,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1740,70,United-States,<=50K
352,16632,35,Private,240458,11th,7,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
353,16633,46,Private,173613,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
354,16634,46,Government,190729,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
355,16635,63,Private,30813,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,50,United-States,>50K
356,16636,47,Government,187087,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
357,16637,52,Government,71344,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
358,16638,31,Private,257644,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
359,16639,22,Private,311376,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
360,16640,19,Private,263224,11th,7,Never-married,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
361,16641,53,Private,166368,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
362,16642,39,Private,184801,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
363,16643,37,Private,189922,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,50,United-States,>50K
364,16644,36,Private,167440,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,44,United-States,<=50K
365,16645,36,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,40,United-States,>50K
366,16646,35,Private,342768,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
367,16647,55,Private,154580,10th,6,Married-civ-spouse,Other-service,Spouse,Black,Male,2580,0,40,United-States,<=50K
368,16648,46,Private,177633,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,50,United-States,>50K
369,16649,32,Self-employed,170108,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
370,16650,27,Private,297296,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
371,16651,39,Private,128392,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,1887,40,United-States,>50K
372,16652,20,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Latin America,<=50K
373,16653,19,Private,387215,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K
374,16654,18,Private,256005,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
375,16655,45,Private,99355,HS-grad,9,Married-civ-spouse,Protective-serv,Spouse,Black,Male,0,0,40,United-States,>50K
376,16656,49,Private,62546,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
377,16657,55,Private,158641,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
